					郑州商品交易所期货持仓排名表(2020-03-09)

品种：苹果AP              日期： 2020-03-09
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |10,904      |3,053     |国投安信期货  |15,926    |802       |中信期货      |8,388     |714       
2     |中信期货      |7,536       |2,319     |中信期货      |10,957    |-224      |摩根大通      |6,044     |47        
3     |光大期货      |6,135       |3,326     |南华期货      |6,653     |-534      |一德期货      |3,632     |3         
4     |新湖期货      |5,953       |1,816     |弘业期货      |5,974     |700       |国投安信期货  |3,118     |140       
5     |华泰期货      |5,208       |2,134     |华信期货      |2,776     |1         |华泰期货      |2,970     |-27       
6     |弘业期货      |4,585       |3,457     |永安期货      |2,596     |-159      |兴证期货      |2,670     |73        
7     |浙商期货      |4,250       |1,904     |上海大陆      |2,378     |106       |海通期货      |2,664     |-598      
8     |金瑞期货      |3,416       |2,385     |浙商期货      |2,295     |491       |国富期货      |2,637     |133       
9     |南华期货      |2,993       |886       |中辉期货      |2,187     |182       |浙商期货      |2,511     |573       
10    |东吴期货      |2,944       |1,604     |中原期货      |2,140     |-19       |东证期货      |2,227     |300       
11    |徽商期货      |2,837       |1,632     |银河期货      |2,058     |345       |国泰君安      |2,223     |219       
12    |上海大陆      |2,775       |-11       |东吴期货      |1,856     |760       |宏源期货      |1,845     |325       
13    |兴证期货      |2,500       |894       |兴证期货      |1,260     |1,011     |永安期货      |1,539     |50        
14    |华西期货      |2,094       |892       |兴业期货      |1,242     |124       |银河期货      |1,533     |-108      
15    |海通期货      |2,052       |1,056     |东证期货      |990       |440       |国联期货      |1,420     |742       
16    |国联期货      |1,974       |1,001     |方正中期      |953       |278       |东吴期货      |1,319     |34        
17    |国富期货      |1,910       |1,021     |中信建投      |873       |-84       |中辉期货      |1,292     |67        
18    |国投安信期货  |1,892       |-323      |东兴期货      |836       |83        |中原期货      |1,240     |-13       
19    |华安期货      |1,853       |883       |国泰君安      |785       |-32       |东航期货      |1,189     |75        
20    |申银万国      |1,825       |918       |中财期货      |756       |4         |中金期货      |1,184     |4         
合计  |              |75636       |30847     |                |65491     |4275      |              |51645     |2753      

品种：锰硅SM              日期： 2020-03-09
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |24,153      |9,406     |中信期货      |18,393    |2,742     |中信期货      |17,909    |-1,884    
2     |中信期货      |17,974      |6,577     |弘业期货      |6,019     |3,743     |摩根大通      |5,362     |695       
3     |新湖期货      |11,617      |4,743     |一德期货      |5,768     |849       |兴证期货      |4,728     |384       
4     |东吴期货      |9,607       |3,367     |永安期货      |4,056     |63        |国泰君安      |3,764     |136       
5     |华泰期货      |8,918       |4,180     |东海期货      |3,395     |1,386     |华泰期货      |3,549     |1,019     
6     |光大期货      |8,905       |4,351     |国投安信期货  |3,105     |-87       |银河期货      |3,361     |1,381     
7     |徽商期货      |7,160       |2,341     |银河期货      |3,007     |1,032     |海通期货      |2,947     |-703      
8     |华安期货      |6,527       |2,869     |国泰君安      |2,939     |-377      |国投安信期货  |2,808     |-399      
9     |弘业期货      |5,662       |4,080     |方正中期      |2,796     |338       |浙商期货      |2,791     |745       
10    |方正中期      |5,584       |4,005     |上海中期      |2,624     |314       |东吴期货      |2,550     |15        
11    |兴证期货      |5,235       |3,498     |国富期货      |2,451     |294       |国信期货      |2,401     |322       
12    |申银万国      |4,981       |3,642     |申银万国      |2,315     |1,045     |方正中期      |2,378     |-1,234    
13    |永安期货      |4,568       |3,041     |东证期货      |2,175     |121       |申银万国      |2,368     |928       
14    |银河期货      |4,091       |2,402     |浙商期货      |2,166     |383       |一德期货      |2,153     |146       
15    |宏源期货      |4,064       |2,948     |兴业期货      |2,121     |-17       |五矿经易期货  |2,122     |120       
16    |华西期货      |3,993       |1,895     |宏源期货      |2,109     |1,159     |宏源期货      |2,026     |325       
17    |浙商期货      |3,892       |-456      |道通期货      |2,013     |1         |西南期货      |1,904     |1,198     
18    |金瑞期货      |3,408       |1,560     |兴证期货      |2,013     |-375      |格林大华期货  |1,798     |-280      
19    |华闻期货      |3,255       |2,153     |国信期货      |1,809     |309       |中电投先融    |1,792     |185       
