					郑州商品交易所期货持仓排名表(2020-03-05)

品种：苹果AP              日期： 2020-03-05
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
10    |东吴期货    |932         |250       |广州期货    |496       |5         |永安期货  |493       |-18       
11    |安粮期货    |888         |189       |五矿经易期货|490       |-35       |华西期货  |454       |-73       
12    |徽商期货    |865         |-312      |新湖期货    |439       |-3        |东方财富  |446       |-106      
13    |东航期货    |698         |43        |兴证期货    |427       |166       |徽商期货  |412       |19        
14    |华闻期货    |653         |241       |华金期货    |409       |5         |鲁证期货  |407       |7         
15    |中辉期货    |538         |140       |华泰期货    |400       |-222      |华泰期货  |384       |-36       
16    |方正中期    |534         |78        |东航期货    |394       |-108      |东兴期货  |380       |-5        
17    |中财期货    |521         |341       |广发期货    |391       |8         |新湖期货  |377       |16        
18    |南华期货    |480         |91        |宏源期货    |388       |-2        |东海期货  |375       |1         
19    |招商期货    |467         |222       |中财期货    |354       |-307      |招商期货  |360       |-45       
20    |倍特期货    |458         |356       |华西期货    |342       |-24       |宏源期货  |351       |9         
合计|                |24633       |3001      |                |12405     |-1355     |              |11095     |-637      

合约：FG005              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |17,083      |-5,575    |永安期货    |32,485    |-413      |永安期货  |10,829    |100       
2     |光大期货    |11,509      |-2,857    |申银万国    |10,939    |-238      |长江期货  |7,224     |11        
3     |华信期货    |10,388      |-361      |东证期货    |9,188     |-797      |华泰期货  |6,592     |-110      
4     |中信期货    |8,282       |-6,571    |国投安信期货|6,818     |300       |东证期货  |6,369     |100       
5     |新湖期货    |7,722       |-2,319    |中信期货    |5,638     |-4,663    |中信期货  |5,768     |269       
6     |徽商期货    |6,603       |3,191     |方正中期    |5,385     |931       |方正中期  |5,743     |234       
7     |华泰期货    |5,249       |-792      |新湖期货    |5,242     |141       |招商期货  |4,793     |-236      
8     |方正中期    |4,881       |-1,690    |招商期货    |4,881     |962       |新湖期货  |4,696     |265       
9     |东吴期货    |4,281       |1,325     |兴证期货    |4,774     |-884      |国泰君安  |4,390     |-35       
10    |美尔雅      |3,630       |2,836     |弘业期货    |4,485     |1,448     |中信建投  |4,377     |425       
11    |兴证期货    |3,249       |-2,692    |南华期货    |3,632     |-56       |一德期货  |4,168     |196       
12    |招商期货    |3,158       |1,265     |华安期货    |3,489     |62        |申银万国  |4,134     |-2        
13    |弘业期货    |3,131       |969       |中信建投    |3,444     |257       |银河期货  |4,091     |-27       
14    |华金期货    |2,831       |2,528     |华信期货    |3,373     |1,472     |国投安信期货|3,833     |55        
15    |永安期货    |2,705       |-1,349    |徽商期货    |3,366     |-1,128    |华信期货  |3,472     |1,446     
16    |华安期货    |2,609       |-222      |摩根大通    |3,268     |-45       |海通期货  |3,284     |290       
17    |建信期货    |2,440       |-97       |国泰君安    |2,910     |-92       |东吴期货  |3,065     |119       
18    |海通期货    |2,299       |-1,172    |东吴期货    |2,460     |-504      |南华期货  |2,937     |-705      
19    |海证期货    |1,967       |368       |海通期货    |2,420     |-93       |海证期货  |2,917     |917       
20    |东方财富    |1,918       |-597      |建信期货    |2,252     |-1,437    |国元期货  |2,746     |-21       
合计|                |105935      |-13812    |                |120449    |-4777     |              |95428     |3291      

合约：FG009              日期： 2020-03-05
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |3,258       |-343      |永安期货    |7,476     |140       |中信期货  |3,904     |-85       
2     |方正中期    |2,275       |1,812     |申银万国    |3,943     |208       |中国国际  |3,239     |38        
3     |东吴期货    |1,494       |1,011     |美尔雅      |3,440     |4         |弘业期货  |3,200     |1,395     
4     |弘业期货    |1,466       |1,144     |国投安信期货|3,400     |208       |方正中期  |2,990     |1,270     
5     |天风期货    |1,437       |1,419     |国泰君安    |2,890     |18        |永安期货  |2,559     |-179      
6     |金瑞期货    |1,058       |-478      |华金期货    |2,863     |19        |招商期货  |1,978     |-11       
7     |一德期货    |1,030       |721       |中信期货    |2,492     |-8        |银河期货  |1,940     |10        
8     |华泰期货    |920         |-299      |南华期货    |2,245     |37        |一德期货  |1,598     |1,000     
9     |国元期货    |797         |556       |浙商期货    |2,190     |8         |兴证期货  |1,594     |1         
10    |海证期货    |709         |564       |海通期货    |1,754     |11        |国泰君安  |1,552     |41        
11    |光大期货    |674         |-949      |招商期货    |1,652     |-26       |东吴期货  |1,501     |67        
12    |新湖期货    |650         |180       |方正中期    |1,446     |301       |新湖期货  |1,500     |-9        
13    |华安期货    |648         |-325      |东吴期货    |1,371     |21        |国投安信期货|1,402     |96        
14    |中信建投    |633         |500       |天风期货    |1,360     |1,286     |中信建投  |1,228     |461       
15    |永安期货    |609         |-152      |新湖期货    |1,173     |-1        |国元期货  |1,178     |-730      
