					郑州商品交易所期货持仓排名表(2020-03-11)

品种：苹果AP              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
合计  |              |24925       |9879      |                |23174     |1047      |              |26210     |1737      

品种：硅铁SF              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |5,241       |-2,438    |国投安信期货  |16,049    |-94       |中信期货      |8,750     |7         
2     |新湖期货      |3,401       |-418      |中信期货      |10,267    |-473      |摩根大通      |6,111     |50        
3     |中信期货      |3,324       |-2,194    |南华期货      |6,399     |128       |一德期货      |3,601     |6         
4     |海通期货      |2,881       |2,454     |弘业期货      |5,786     |-346      |国投安信期货  |3,195     |184       
5     |南华期货      |2,353       |-155      |永安期货      |2,895     |80        |华泰期货      |3,093     |98        
6     |上海大陆      |1,579       |151       |华信期货      |2,790     |-27       |海通期货      |2,838     |178       
7     |国投安信期货  |1,408       |-716      |海通期货      |2,769     |2,457     |兴证期货      |2,432     |-2        
8     |徽商期货      |1,391       |-218      |中原期货      |2,278     |131       |国富期货      |2,409     |-1        
9     |光大期货      |1,383       |-1,545    |上海大陆      |2,120     |226       |东证期货      |2,188     |-58       
10    |弘业期货      |1,170       |-606      |浙商期货      |1,936     |50        |浙商期货      |2,132     |-72       
11    |东吴期货      |1,103       |-1,390    |银河期货      |1,862     |-83       |永安期货      |1,948     |400       
12    |银河期货      |973         |-358      |中辉期货      |1,356     |-16       |国泰君安      |1,931     |-118      
13    |华泰期货      |918         |-1,470    |兴业期货      |1,180     |28        |国联期货      |1,771     |80        
14    |国泰君安      |879         |-491      |东吴期货      |1,112     |10        |宏源期货      |1,385     |44        
15    |金瑞期货      |850         |-973      |兴证期货      |1,051     |-108      |银河期货      |1,383     |102       
16    |浙商期货      |836         |-1,328    |方正中期      |895       |-23       |东吴期货      |1,343     |-105      
17    |国联期货      |826         |143       |国泰君安      |826       |-5        |弘业期货      |1,287     |114       
18    |中信建投      |780         |579       |东兴期货      |806       |-30       |金瑞期货      |1,282     |69        
19    |永安期货      |710         |192       |中财期货      |727       |-27       |中原期货      |1,238     |0         
20    |申银万国      |675         |-229      |国联期货      |715       |406       |中金期货      |1,191     |7         
合计  |              |32681       |-11010    |                |63819     |2284      |              |51508     |983       

品种：锰硅SM              日期： 2020-03-11
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |15,563      |-1,544    |中信期货      |18,342    |-568      |中信期货      |21,246    |355       
2     |新湖期货      |10,036      |3,830     |一德期货      |6,436     |345       |摩根大通      |5,466     |-249      
3     |中信期货      |9,621       |-536      |弘业期货      |5,814     |162       |兴证期货      |4,005     |-349      
4     |浙商期货      |4,784       |309       |国泰君安      |5,084     |1,025     |国泰君安      |3,775     |-53       
5     |光大期货      |4,781       |239       |东海期货      |3,407     |46        |海通期货      |3,688     |717       
6     |华泰期货      |4,701       |480       |国投安信期货  |3,254     |314       |弘业期货      |3,469     |1,894     
7     |东吴期货      |3,997       |1,656     |永安期货      |3,130     |-516      |银河期货      |3,164     |121       
8     |平安期货      |3,468       |3,271     |银河期货      |3,103     |-153      |华泰期货      |2,677     |-881      
9     |徽商期货      |3,037       |503       |方正中期      |2,607     |-94       |国投安信期货  |2,643     |-120      
10    |国泰君安      |3,032       |552       |兴证期货      |2,551     |631       |东吴期货      |2,605     |142       
11    |弘业期货      |2,794       |1,804     |国富期货      |2,395     |126       |浙商期货      |2,578     |187       
12    |长安期货      |2,707       |2,032     |申银万国      |2,358     |73        |一德期货      |2,321     |-110      
13    |华安期货      |2,446       |-513      |浙商期货      |2,356     |259       |西南期货      |2,298     |-3        
14    |永安期货      |2,385       |1,095     |上海中期      |2,308     |33        |国信期货      |2,274     |64        
15    |金瑞期货      |2,344       |-625      |东证期货      |2,162     |25        |长安期货      |2,255     |1,858     
16    |兴证期货      |2,334       |-63       |兴业期货      |2,081     |20        |方正中期      |2,080     |84        
17    |华西期货      |2,186       |174       |道通期货      |2,012     |0         |东证期货      |2,049     |308       
