					郑州商品交易所期货持仓排名表(2020-03-13)

品种：苹果AP              日期： 2020-03-13
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |14,241      |7,234     |永安期货    |9,357     |451       |中信期货  |7,898     |1,076     
2     |方正中期    |4,860       |2,893     |中信期货    |5,519     |553       |汇鑫期货  |4,073     |3,998     
3     |光大期货    |4,270       |2,264     |申银万国    |5,454     |14        |中国国际  |3,734     |10        
4     |华泰期货    |4,212       |2,457     |美尔雅      |3,931     |456       |方正中期  |3,198     |1,026     
5     |汇鑫期货    |4,038       |4,016     |国投安信期货|3,767     |3         |招商期货  |3,156     |1,011     
6     |华联期货    |2,841       |1,282     |华金期货    |3,611     |664       |永安期货  |2,666     |370       
7     |中信期货    |2,793       |956       |方正中期    |3,479     |1,444     |长江期货  |1,936     |-142      
8     |新湖期货    |2,686       |1,247     |南华期货    |2,823     |-150      |东证期货  |1,878     |1,041     
9     |金瑞期货    |2,665       |1,131     |海通期货    |2,273     |56        |弘业期货  |1,818     |25        
10    |永安期货    |2,609       |646       |招商期货    |1,683     |62        |东航期货  |1,716     |439       
11    |徽商期货    |2,260       |1,762     |东吴期货    |1,390     |29        |银河期货  |1,634     |46        
12    |国元期货    |1,915       |1,709     |新湖期货    |1,312     |136       |东吴期货  |1,623     |194       
13    |招商期货    |1,717       |1,035     |广州期货    |1,306     |631       |新湖期货  |1,398     |-62       
14    |国泰君安    |1,638       |924       |东海期货    |1,066     |0         |华泰期货  |1,255     |563       
15    |弘业期货    |1,629       |981       |信达期货    |968       |20        |瑞达期货  |1,087     |-13       
16    |华安期货    |1,599       |93        |前海期货    |884       |532       |国投安信期货|1,032     |105       
17    |鲁证期货    |1,360       |220       |宏源期货    |862       |38        |兴证期货  |1,006     |364       
18    |华信期货    |1,340       |1,198     |华联期货    |852       |341       |华创期货  |911       |15        
19    |东吴期货    |1,245       |788       |招金期货    |789       |72        |徽商期货  |863       |-63       
20    |东航期货    |1,049       |758       |兴业期货    |647       |11        |中信建投  |823       |84        
合计|                |60967       |33594     |                |51973     |5363      |              |43705     |10087     

合约：LR005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |新纪元期货  |1         |0         |中辉期货  |1         |0         
合计|                |0           |0         |                |1         |0         |              |1         |0         

合约：MA004              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广州期货    |4           |4         |永安期货    |89        |0         |永安期货  |89        |0         
2     |方正中期    |3           |3         |东证期货    |15        |0         |东证期货  |15        |0         
3     |华西期货    |1           |1         |海通期货    |4         |0         |建信期货  |5         |0         
4     |兴业期货    |1           |1         |东方汇金期货|2         |0         |华西期货  |2         |-1        
5     |浙商期货    |1           |1         |广州期货    |2         |1         |安粮期货  |1         |0         
合计|                |10          |10        |                |112       |1         |              |112       |-1        

合约：MA005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |210,670     |6,166     |东证期货    |83,007    |-7,792    |东证期货  |84,851    |-9,412    
2     |新湖期货    |105,652     |22,265    |新湖期货    |37,338    |-3,496    |中信期货  |54,068    |22,404    
3     |华闻期货    |95,500      |-1,176    |中信期货    |33,692    |7,917     |申银万国  |46,657    |-39       
4     |东吴期货    |94,478      |9,870     |海通期货    |31,499    |-4,726    |海通期货  |45,755    |-450      
5     |华泰期货    |91,490      |-2,120    |银河期货    |31,251    |7,651     |新湖期货  |39,502    |-3,966    
6     |中信期货    |90,381      |19,930    |永安期货    |27,205    |-1,090    |中粮期货  |33,533    |-712      
7     |海通期货    |70,050      |8,802     |华泰期货    |26,786    |605       |华泰期货  |29,829    |-623      
8     |光大期货    |64,644      |-21,747   |华闻期货    |25,093    |3,293     |永安期货  |28,977    |1,684     
9     |冠通期货    |55,124      |10,141    |东吴期货    |24,645    |5,041     |银河期货  |24,902    |6,397     
10    |徽商期货    |54,293      |-12,219   |徽商期货    |23,637    |-2,537    |华闻期货  |24,011    |3,095     
11    |中辉期货    |45,469      |159       |一德期货    |19,767    |-519      |东吴期货  |21,215    |-259      
12    |银河期货    |43,318      |-6,575    |中信建投    |18,411    |1,115     |广发期货  |17,421    |-822      
13    |国泰君安    |39,249      |608       |国泰君安    |14,074    |-3,052    |中信建投  |14,639    |-901      
14    |华安期货    |33,916      |-1,025    |鲁证期货    |12,874    |-93       |五矿经易期货|10,809    |1,162     
15    |国富期货    |33,067      |1,540     |广发期货    |12,445    |-296      |光大期货  |9,912     |-3,413    
16    |永安期货    |32,912      |6,011     |华安期货    |10,711    |751       |兴证期货  |9,880     |525       
17    |东方财富    |32,900      |1,411     |国投安信期货|9,969     |61        |国泰君安  |9,691     |-3,253    
18    |方正中期    |31,185      |-894      |创元期货    |9,846     |896       |国投安信期货|9,553     |-2,013    
19    |申银万国    |28,543      |2,463     |冠通期货    |9,413     |771       |冠通期货  |9,172     |797       
20    |中信建投    |28,458      |-7,442    |东海期货    |9,072     |-2,871    |国富期货  |8,994     |-219      
合计|                |1281299     |36168     |                |470735    |1629      |              |533371    |9982      

合约：MA007              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |8,305       |1         |东证期货    |6,501     |504       |东证期货  |6,498     |505       
2     |光大期货    |2,431       |-1,262    |国投安信期货|3,998     |-5        |国投安信期货|3,863     |5         
