					郑州商品交易所期货持仓排名表(2020-02-19)

品种：苹果AP              日期： 2020-02-19
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
20    |弘业期货    |539         |15        |南华期货    |1,034     |170       |海通期货  |901       |166       
合计|                |50923       |-5635     |                |59327     |376       |              |63052     |265       

合约：TA009              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |华泰期货    |21,456      |-4,042    |广发期货    |14,147    |675       |中信期货  |24,718    |280       
2     |东证期货    |9,362       |-2,334    |格林大华期货|13,441    |307       |永安期货  |19,173    |3,786     
3     |光大期货    |6,810       |1,358     |中信期货    |11,758    |82        |宝城期货  |18,212    |-1        
4     |华安期货    |5,907       |-14,454   |永安期货    |8,379     |125       |银河期货  |15,019    |7         
5     |新湖期货    |5,509       |-806      |国泰君安    |6,996     |154       |华安期货  |13,309    |1,541     
6     |格林大华期货|5,323       |1,215     |华泰期货    |6,920     |114       |东证期货  |11,005    |13        
7     |永安期货    |5,099       |872       |南华期货    |6,871     |71        |东吴期货  |10,974    |-201      
8     |东吴期货    |4,802       |-1,152    |山金期货    |6,850     |-9        |华泰期货  |10,718    |-38       
9     |华闻期货    |4,315       |-1,121    |银河期货    |6,494     |317       |建信期货  |10,591    |9         
10    |混沌天成期货|4,080       |4,032     |华安期货    |6,367     |176       |通惠期货  |10,003    |100       
11    |宏源期货    |3,907       |-699      |通惠期货    |6,237     |1,373     |中银国际  |7,918     |3,201     
12    |方正中期    |3,602       |2,774     |弘业期货    |5,574     |223       |国富期货  |7,539     |54        
13    |中银国际    |3,212       |-1,644    |中信建投    |5,534     |-27       |南华期货  |6,509     |-582      
14    |中信期货    |3,028       |-7,858    |徽商期货    |5,290     |701       |新湖期货  |5,564     |2,466     
15    |海证期货    |2,623       |94        |海通期货    |4,695     |208       |申银万国  |5,045     |-553      
16    |首创期货    |2,568       |-2,531    |方正中期    |4,544     |610       |兴证期货  |4,962     |0         
17    |华西期货    |2,093       |410       |宏源期货    |4,495     |-37       |格林大华期货|4,936     |-6        
18    |徽商期货    |1,985       |-199      |浙商期货    |4,178     |225       |一德期货  |4,243     |-228      
19    |中天期货    |1,923       |1,289     |安粮期货    |3,462     |24        |浙商期货  |4,116     |217       
20    |海通期货    |1,875       |-282      |东吴期货    |3,411     |89        |天风期货  |3,474     |-114      
合计|                |99479       |-25078    |                |135643    |5401      |              |198028    |9951      

合约：TA011              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |格林大华期货|2,104       |2,102     |光大期货    |8,095     |0         |光大期货  |8,000     |0         
2     |西部期货    |59          |-188      |兴证期货    |3,909     |0         |锦泰期货  |3,000     |0         
3     |申银万国    |40          |33        |锦泰期货    |3,103     |-1        |兴证期货  |3,000     |0         
4     |华安期货    |20          |8         |华泰期货    |2,705     |0         |华泰期货  |2,505     |0         
5     |国元期货    |17          |17        |东吴期货    |1,947     |7         |东吴期货  |1,924     |0         
6     |国金期货    |17          |-8        |大越期货    |960       |0         |浙商期货  |1,160     |0         
7     |宏源期货    |16          |-101      |宏源期货    |771       |16        |大越期货  |960       |0         
8     |徽商期货    |15          |-22       |上海东亚    |297       |0         |瑞达期货  |528       |0         
9     |广发期货    |14          |4         |迈科期货    |278       |0         |中信期货  |516       |-7        
10    |东吴期货    |13          |9         |冠通期货    |200       |0         |海通期货  |376       |-1        
11    |国投安信期货|11          |-9        |浙商期货    |160       |0         |上海东亚  |297       |0         
12    |招商期货    |10          |0         |格林大华期货|131       |-1,052    |民生期货  |292       |-3        
13    |中信期货    |9           |-27       |华安期货    |126       |8         |宏源期货  |247       |0         
14    |首创期货    |8           |8         |浙江新世纪  |102       |0         |冠通期货  |213       |0         
15    |河北恒银    |7           |7         |西南期货    |71        |0         |永安期货  |161       |0         
16    |英大期货    |6           |6         |中信建投    |63        |0         |申银万国  |128       |36        
17    |渤海期货    |5           |4         |先锋期货    |59        |0         |迈科期货  |125       |0         
18    |海通期货    |5           |-228      |国金期货    |57        |1         |银河期货  |113       |0         
19    |银河期货    |4           |2         |徽商期货    |43        |5         |招商期货  |66        |10        
20    |中粮期货    |4           |-2        |中原期货    |39        |0         |华西期货  |32        |0         
合计|                |2384        |1615      |                |23116     |-1016     |              |23643     |35        

合约：TA101              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |民生期货    |129         |-28       |弘业期货    |3,552     |7         |弘业期货  |3,509     |0         
2     |海通期货    |120         |55        |华泰期货    |2,633     |34        |华泰期货  |2,687     |0         
3     |中大期货    |105         |104       |中信期货    |719       |6         |兴证期货  |900       |0         
4     |东证期货    |102         |28        |徽商期货    |282       |15        |宏源期货  |749       |15        
5     |宏源期货    |98          |-91       |国泰君安    |274       |-19       |中融汇信  |487       |0         
6     |国信期货    |82          |25        |广发期货    |209       |13        |海证期货  |260       |0         
7     |国金期货    |61          |25        |山金期货    |201       |0         |安粮期货  |244       |0         
8     |华闻期货    |51          |-9        |上海东亚    |180       |0         |锦泰期货  |217       |-1        
9     |中信建投    |48          |7         |永安期货    |172       |-4        |华安期货  |211       |6         
10    |华泰期货    |40          |9         |南华期货    |161       |10        |上海东亚  |180       |0         
11    |华信期货    |40          |37        |浙商期货    |159       |-11       |民生期货  |170       |57        
12    |东吴期货    |38          |17        |中大期货    |144       |-95       |迈科期货  |166       |0         
13    |徽商期货    |35          |5         |方正中期    |137       |12        |浙商期货  |164       |-2        
14    |国泰君安    |35          |-5        |平安期货    |129       |-14       |一德期货  |132       |0         
15    |中粮期货    |33          |32        |金石期货    |126       |0         |海通期货  |130       |73        
16    |方正中期    |32          |28        |新湖期货    |114       |3         |浙江新世纪|119       |-2        
17    |东航期货    |30          |23        |长江期货    |112       |6         |申银万国  |118       |5         
18    |上海大陆    |29          |27        |宏源期货    |112       |3         |建信期货  |111       |0         
19    |浙商期货    |29          |-26       |乾坤期货    |112       |0         |徽商期货  |105       |2         
20    |长江期货    |28          |-11       |中信建投    |107       |26        |信达期货  |101       |0         
合计|                |1165        |252       |                |9635      |-8        |              |10760     |153       

合约：UR003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |国泰君安    |6         |0         |国泰君安  |17        |0         
2     |-           |-           |-         |天鸿期货    |5         |0         |西南期货  |4         |0         
3     |-           |-           |-         |长江期货    |4         |0         |长江期货  |2         |0         
4     |-           |-           |-         |西南期货    |3         |0         |-         |-         |-         
5     |-           |-           |-         |一德期货    |2         |0         |-         |-         |-         
6     |-           |-           |-         |五矿经易期货|1         |0         |-         |-         |-         
7     |-           |-           |-         |国海良时    |1         |0         |-         |-         |-         
8     |-           |-           |-         |锦泰期货    |1         |0         |-         |-         |-         
合计|                |0           |0         |                |23        |0         |              |23        |0         

合约：UR005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |2,934       |-3,644    |国泰君安    |6,872     |-53       |一德期货  |10,185    |713       
2     |徽商期货    |1,632       |-1,847    |中信期货    |5,397     |157       |国泰君安  |6,564     |499       
3     |一德期货    |1,374       |-1,154    |徽商期货    |4,368     |254       |建信期货  |6,399     |5         
4     |国泰君安    |1,284       |-694      |长江期货    |3,779     |-407      |永安期货  |5,290     |13        
5     |中信期货    |1,192       |-622      |浙江新世纪  |3,014     |402       |银河期货  |3,518     |370       
6     |方正中期    |1,006       |-832      |永安期货    |2,940     |22        |方正中期  |2,844     |80        
7     |金瑞期货    |974         |-2        |华安期货    |2,921     |-73       |中信建投  |2,685     |17        
8     |华泰期货    |915         |-1,118    |宏源期货    |2,464     |292       |创元期货  |2,666     |5         
9     |华安期货    |863         |-266      |招金期货    |2,411     |504       |华泰期货  |2,264     |-170      
10    |银河期货    |841         |-160      |方正中期    |2,250     |-194      |中信期货  |2,130     |-5        
11    |长江期货    |820         |404       |国投安信期货|2,163     |54        |海证期货  |2,069     |21        
12    |东证期货    |820         |-194      |海通期货    |2,063     |190       |中辉期货  |2,063     |-3        
13    |宏源期货    |820         |-1,057    |华泰期货    |1,126     |43        |光大期货  |1,927     |53        
14    |华闻期货    |781         |432       |渤海期货    |1,080     |-104      |河北恒银  |1,528     |2         
15    |光大期货    |652         |-219      |银河期货    |1,046     |-5        |鲁证期货  |1,218     |15        
16    |东方财富    |599         |-359      |一德期货    |1,021     |-15       |徽商期货  |1,130     |-52       
17    |永安期货    |597         |-807      |东证期货    |1,009     |353       |东证期货  |1,092     |-41       
18    |招金期货    |565         |-304      |华闻期货    |991       |-354      |宏源期货  |1,082     |16        
19    |浙江新世纪  |555         |-1,008    |东吴期货    |838       |53        |东兴期货  |780       |-10       
20    |中辉期货    |501         |-148      |东方财富    |753       |24        |申银万国  |779       |-2        
合计|                |19725       |-13599    |                |48506     |1143      |              |58213     |1526      

合约：WH003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |-           |-           |-         |中州期货    |49        |0         |华安期货  |32        |0         
2     |-           |-           |-         |国信期货    |1         |0         |新纪元期货|9         |0         
3     |-           |-           |-         |国泰君安    |1         |0         |国泰君安  |4         |0         
4     |-           |-           |-         |-           |-         |-         |招金期货  |3         |0         
5     |-           |-           |-         |-           |-         |-         |宏源期货  |3         |0         
合计|                |0           |0         |                |51        |0         |              |51        |0         

合约：ZC003              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |广发期货    |409         |310       |广发期货    |2,502     |-105      |中信建投  |4,308     |-72       
2     |兴业期货    |350         |-299      |海证期货    |1,452     |-93       |一德期货  |1,004     |0         
3     |摩根大通    |250         |-250      |新湖期货    |943       |80        |国信期货  |803       |-2        
4     |中大期货    |151         |151       |国信期货    |800       |-70       |兴证期货  |708       |0         
5     |银河期货    |137         |65        |一德期货    |776       |-50       |永安期货  |602       |2         
6     |中信期货    |101         |21        |兴证期货    |708       |-1        |中大期货  |600       |-150      
7     |海证期货    |93          |93        |格林大华期货|413       |40        |银河期货  |490       |-101      
8     |冠通期货    |92          |24        |山金期货    |405       |0         |中信期货  |480       |-90       
9     |一德期货    |90          |-434      |中大期货    |323       |-1        |广发期货  |440       |296       
10    |新湖期货    |84          |84        |银河期货    |285       |-34       |海证期货  |325       |0         
11    |中信建投    |74          |0         |华鑫期货    |193       |0         |创元期货  |121       |0         
12    |国信期货    |72          |2         |海通期货    |186       |0         |首创期货  |100       |0         
13    |中财期货    |56          |6         |永安期货    |183       |1         |华泰期货  |94        |0         
14    |国投安信期货|46          |-783      |国贸期货    |162       |10        |华安期货  |63        |0         
15    |格林大华期货|40          |39        |首创期货    |125       |1         |摩根大通  |57        |57        
16    |光大期货    |35          |-48       |光大期货    |92        |13        |华联期货  |56        |0         
17    |鲁证期货    |30          |15        |金鹏期货    |92        |0         |光大期货  |55        |-6        
18    |国贸期货    |30          |8         |福能期货    |84        |-5        |中银国际  |42        |0         
19    |金鹏期货    |30          |30        |安粮期货    |82        |0         |中财期货  |34        |-2        
20    |东证期货    |28          |-487      |广州期货    |80        |-1        |东证期货  |34        |-16       
合计|                |2198        |-1453     |                |9886      |-215      |              |10416     |-84       

合约：ZC005              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |12,794      |5,217     |摩根大通    |8,457     |-2,346    |国信期货  |11,990    |-566      
2     |中信期货    |6,983       |2,786     |建信期货    |7,910     |232       |一德期货  |9,704     |74        
3     |华泰期货    |4,496       |1,548     |中信期货    |7,350     |-2,600    |中信期货  |9,686     |659       
4     |永安期货    |3,711       |1,701     |一德期货    |6,157     |571       |银河期货  |6,689     |-296      
5     |国泰君安    |3,020       |1,532     |海证期货    |5,188     |135       |永安期货  |5,475     |-2,700    
6     |美尔雅      |2,564       |1,827     |国信期货    |4,415     |-257      |新湖期货  |4,958     |-133      
7     |光大期货    |2,408       |79        |广发期货    |4,127     |333       |海通期货  |3,358     |-92       
8     |广发期货    |2,402       |1,256     |新湖期货    |3,548     |-72       |建信期货  |3,219     |-160      
9     |摩根大通    |2,346       |1,939     |银河期货    |3,406     |-255      |中电投先融|2,846     |-18       
10    |中信建投    |2,218       |849       |鲁证期货    |2,920     |-2        |华泰期货  |2,728     |179       
11    |一德期货    |2,153       |235       |首创期货    |2,815     |-1        |国泰君安  |2,633     |-44       
12    |兴证期货    |1,957       |837       |华泰期货    |2,682     |-271      |五矿经易期货|2,336     |102       
13    |新湖期货    |1,871       |-341      |中电投先融  |2,471     |-28       |中信建投  |2,282     |45        
14    |海通期货    |1,827       |421       |方正中期    |2,280     |-48       |长江期货  |2,132     |-514      
15    |银河期货    |1,685       |320       |国泰君安    |2,274     |-1,860    |广发期货  |2,078     |-19       
16    |海证期货    |1,441       |1,063     |中信建投    |2,055     |-77       |方正中期  |1,900     |-12       
17    |金瑞期货    |1,325       |491       |东吴期货    |1,877     |28        |瑞达期货  |1,860     |-82       
18    |国信期货    |1,189       |493       |山金期货    |1,864     |-1        |中大期货  |1,654     |-11       
19    |中财期货    |1,162       |362       |东证期货    |1,832     |-5        |东证期货  |1,551     |-3,345    
20    |徽商期货    |1,123       |-710      |宝城期货    |1,794     |15        |信达期货  |1,362     |88        
合计|                |58675       |21905     |                |75422     |-6509     |              |80441     |-6845     

合约：ZC007              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |东证期货    |5,445       |2,282     |新湖期货    |2,234     |8         |新湖期货  |2,706     |-107      
2     |锦泰期货    |2,547       |1,645     |中辉期货    |2,130     |0         |东吴期货  |1,842     |5         
3     |新湖期货    |2,073       |-2,348    |东吴期货    |1,857     |5         |东证期货  |1,664     |111       
4     |宏源期货    |1,887       |864       |东证期货    |1,705     |128       |五矿经易期货|1,571     |10        
5     |中信期货    |1,701       |690       |五矿经易期货|1,584     |17        |中信期货  |1,384     |303       
6     |华泰期货    |1,686       |973       |永安期货    |1,573     |10        |国投安信期货|1,046     |-58       
7     |南华期货    |1,645       |995       |国投安信期货|1,149     |-44       |宏源期货  |968       |-29       
8     |五矿经易期货|1,601       |285       |中信期货    |1,031     |326       |锦泰期货  |934       |113       
9     |广发期货    |1,282       |920       |锦泰期货    |1,028     |120       |一德期货  |885       |-5        
10    |永安期货    |1,257       |495       |平安期货    |805       |-51       |上海中期  |826       |2         
11    |中原期货    |731         |242       |中电投先融  |738       |0         |永安期货  |793       |1         
12    |中财期货    |659         |488       |中原期货    |504       |-4        |鲁证期货  |547       |239       
13    |国投安信期货|584         |264       |方正中期    |502       |1         |方正中期  |511       |-39       
14    |方正中期    |560         |146       |迈科期货    |442       |12        |中原期货  |504       |-5        
15    |大地期货    |508         |386       |南华期货    |405       |29        |南华期货  |404       |14        
16    |光大期货    |418         |170       |大地期货    |402       |2         |大地期货  |352       |2         
17    |美尔雅      |404         |165       |宏源期货    |381       |24        |冠通期货  |328       |-77       
18    |金瑞期货    |363         |-32       |冠通期货    |270       |0         |红塔期货  |300       |0         
19    |平安期货    |292         |47        |浙商期货    |129       |-32       |金瑞期货  |277       |-30       
20    |鲁证期货    |287         |258       |美尔雅      |115       |4         |华泰期货  |192       |83        
合计|                |25930       |8935      |                |18984     |555       |              |18034     |533       

合约：ZC009              日期： 2020-02-19
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |一德期货    |382         |42        |光大期货    |2,553     |13        |新湖期货  |2,594     |75        
2     |宏源期货    |323         |-64       |新湖期货    |2,168     |0         |建信期货  |2,102     |0         
3     |东证期货    |238         |-337      |东证期货    |1,229     |-14       |首创期货  |1,827     |5         
4     |国投安信期货|233         |116       |海证期货    |962       |-7        |中电投先融|1,427     |13        
5     |上海中期    |185         |182       |中电投先融  |957       |0         |鲁证期货  |1,228     |13        
6     |中财期货    |181         |39        |一德期货    |725       |5         |上海中期  |1,079     |183       
7     |华泰期货    |160         |94        |中信期货    |721       |-2        |国信期货  |1,007     |0         
8     |新湖期货    |155         |-3,362    |兴证期货    |708       |1         |中信期货  |993       |-21       
9     |海证期货    |117         |-33       |锦泰期货    |615       |0         |兴证期货  |785       |0         
10    |中粮期货    |113         |-88       |平安期货    |536       |-3        |永安期货  |743       |-41       
11    |弘业期货    |109         |105       |东吴期货    |482       |11        |宝城期货  |480       |5         
12    |安粮期货    |108         |-87       |广州金控    |475       |-25       |平安期货  |449       |0         
13    |永安期货    |102         |-35       |建信期货    |458       |0         |东吴期货  |425       |0         
14    |华闻期货    |100         |-44       |新晟期货    |410       |2         |东证期货  |404       |6         
15    |中信期货    |89          |-111      |申银万国    |406       |-1        |浙商期货  |319       |1         
16    |广发期货    |75          |20        |宝城期货    |383       |0         |西南期货  |287       |12        
17    |方正中期    |73          |44        |国泰君安    |352       |-8        |银河期货  |282       |13        
18    |国泰君安    |68          |-30       |东海期货    |350       |17        |方正中期  |225       |40        
19    |锦泰期货    |68          |-13       |华泰期货    |329       |-117      |长江期货  |211       |0         
20    |华西期货    |64          |6         |中辉期货    |325       |0         |国投安信期货|200       |22        
合计|                |2943        |-3556     |                |15144     |-128      |              |17067     |326       

